track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3FT04toL4pcfk9B5Qop9e6,0.446,0.395,0.0,-9.328,1.0,0.0365,0.815,0.00216,0.128,0.267,71.944,audio_features,4Ld4kbKo1eOzToQ0P8JA0V,spotify:track:4Ld4kbKo1eOzToQ0P8JA0V,https://api.spotify.com/v1/tracks/4Ld4kbKo1eOzToQ0P8JA0V,https://api.spotify.com/v1/audio-analysis/4Ld4kbKo1eOzToQ0P8JA0V,187453.0,3.0
4Ld4kbKo1eOzToQ0P8JA0V,0.52,0.204,7.0,-12.488,1.0,0.0355,0.733,2.53e-05,0.126,0.274,79.682,audio_features,0742PcMPo2Akmo4vHC29VZ,spotify:track:0742PcMPo2Akmo4vHC29VZ,https://api.spotify.com/v1/tracks/0742PcMPo2Akmo4vHC29VZ,https://api.spotify.com/v1/audio-analysis/0742PcMPo2Akmo4vHC29VZ,174587.0,4.0
0742PcMPo2Akmo4vHC29VZ,0.458,0.605,10.0,-6.046,1.0,0.198,0.027,0.0,0.117,0.631,181.336,audio_features,0w0JymbxJS4N6qEWg7pA0a,spotify:track:0w0JymbxJS4N6qEWg7pA0a,https://api.spotify.com/v1/tracks/0w0JymbxJS4N6qEWg7pA0a,https://api.spotify.com/v1/audio-analysis/0w0JymbxJS4N6qEWg7pA0a,199436.0,3.0
0w0JymbxJS4N6qEWg7pA0a,0.618,0.823,7.0,-4.76,1.0,0.0447,0.0132,0.0,0.288,0.58,82.004,audio_features,68rVGSTnCiFOET9k5Vd8Se,spotify:track:68rVGSTnCiFOET9k5Vd8Se,https://api.spotify.com/v1/tracks/68rVGSTnCiFOET9k5Vd8Se,https://api.spotify.com/v1/audio-analysis/68rVGSTnCiFOET9k5Vd8Se,171880.0,4.0
68rVGSTnCiFOET9k5Vd8Se,0.527,0.922,9.0,-2.666,0.0,0.0728,0.00475,0.000162,0.422,0.49,95.975,audio_features,2kS6td1yvmpNgZTt1q5pQq,spotify:track:2kS6td1yvmpNgZTt1q5pQq,https://api.spotify.com/v1/tracks/2kS6td1yvmpNgZTt1q5pQq,https://api.spotify.com/v1/audio-analysis/2kS6td1yvmpNgZTt1q5pQq,181680.0,4.0
2kS6td1yvmpNgZTt1q5pQq,0.812,0.472,0.0,-9.649,1.0,0.0388,0.468,3.75e-05,0.103,0.603,119.97,audio_features,1K0Shi82LENoyXxAjJj8XG,spotify:track:1K0Shi82LENoyXxAjJj8XG,https://api.spotify.com/v1/tracks/1K0Shi82LENoyXxAjJj8XG,https://api.spotify.com/v1/audio-analysis/1K0Shi82LENoyXxAjJj8XG,215844.0,4.0
1K0Shi82LENoyXxAjJj8XG,0.654,0.404,9.0,-11.821,1.0,0.0279,0.773,0.000171,0.104,0.12,93.003,audio_features,3wFxiKVkDXYVRSqwZsG2MF,spotify:track:3wFxiKVkDXYVRSqwZsG2MF,https://api.spotify.com/v1/tracks/3wFxiKVkDXYVRSqwZsG2MF,https://api.spotify.com/v1/audio-analysis/3wFxiKVkDXYVRSqwZsG2MF,201090.0,4.0
3wFxiKVkDXYVRSqwZsG2MF,0.742,0.607,10.0,-5.744,0.0,0.0686,0.26,0.0,0.0884,0.667,170.055,audio_features,534P1wgOzlgSogu8At0B6b,spotify:track:534P1wgOzlgSogu8At0B6b,https://api.spotify.com/v1/tracks/534P1wgOzlgSogu8At0B6b,https://api.spotify.com/v1/audio-analysis/534P1wgOzlgSogu8At0B6b,210829.0,3.0
534P1wgOzlgSogu8At0B6b,0.685,0.597,7.0,-7.955,0.0,0.279,0.0163,0.0,0.398,0.504,140.03,audio_features,76zUp5zTxfcXTPvCfkRzgm,spotify:track:76zUp5zTxfcXTPvCfkRzgm,https://api.spotify.com/v1/tracks/76zUp5zTxfcXTPvCfkRzgm,https://api.spotify.com/v1/audio-analysis/76zUp5zTxfcXTPvCfkRzgm,217391.0,4.0
76zUp5zTxfcXTPvCfkRzgm,0.53,0.34,3.0,-8.218,0.0,0.378,0.332,0.0,0.109,0.439,95.653,audio_features,2aq3H1aJFxmkL58Uas2DH4,spotify:track:2aq3H1aJFxmkL58Uas2DH4,https://api.spotify.com/v1/tracks/2aq3H1aJFxmkL58Uas2DH4,https://api.spotify.com/v1/audio-analysis/2aq3H1aJFxmkL58Uas2DH4,194565.0,4.0
2aq3H1aJFxmkL58Uas2DH4,0.927,0.609,7.0,-6.298,1.0,0.121,0.317,0.0,0.111,0.932,128.089,audio_features,2j1AnFakM5Tfx3vznjTpvy,spotify:track:2j1AnFakM5Tfx3vznjTpvy,https://api.spotify.com/v1/tracks/2j1AnFakM5Tfx3vznjTpvy,https://api.spotify.com/v1/audio-analysis/2j1AnFakM5Tfx3vznjTpvy,137120.0,4.0
2j1AnFakM5Tfx3vznjTpvy,0.702,0.231,1.0,-18.152,0.0,0.455,0.866,0.00516,0.355,0.559,138.204,audio_features,66QPyIpWcrZeyP0zfcxdaW,spotify:track:66QPyIpWcrZeyP0zfcxdaW,https://api.spotify.com/v1/tracks/66QPyIpWcrZeyP0zfcxdaW,https://api.spotify.com/v1/audio-analysis/66QPyIpWcrZeyP0zfcxdaW,131316.0,4.0
66QPyIpWcrZeyP0zfcxdaW,0.729,0.403,4.0,-6.664,0.0,0.0629,0.423,0.0,0.217,0.545,144.921,audio_features,3EoxUuOmQsZC9aydab7OLc,spotify:track:3EoxUuOmQsZC9aydab7OLc,https://api.spotify.com/v1/tracks/3EoxUuOmQsZC9aydab7OLc,https://api.spotify.com/v1/audio-analysis/3EoxUuOmQsZC9aydab7OLc,195724.0,4.0
3EoxUuOmQsZC9aydab7OLc,0.562,0.379,6.0,-7.625,1.0,0.231,0.526,0.0,0.151,0.258,171.848,audio_features,312zSwwbPU7C3sTmro4Wx9,spotify:track:312zSwwbPU7C3sTmro4Wx9,https://api.spotify.com/v1/tracks/312zSwwbPU7C3sTmro4Wx9,https://api.spotify.com/v1/audio-analysis/312zSwwbPU7C3sTmro4Wx9,204989.0,4.0
312zSwwbPU7C3sTmro4Wx9,0.441,0.531,5.0,-7.801,0.0,0.039,0.615,0.000808,0.256,0.158,184.028,audio_features,6CyoMFZcnFzoeiHBu5R32E,spotify:track:6CyoMFZcnFzoeiHBu5R32E,https://api.spotify.com/v1/tracks/6CyoMFZcnFzoeiHBu5R32E,https://api.spotify.com/v1/audio-analysis/6CyoMFZcnFzoeiHBu5R32E,215217.0,3.0
6CyoMFZcnFzoeiHBu5R32E,0.752,0.886,7.0,-5.059,0.0,0.0387,0.191,0.0029,0.0332,0.81,109.976,audio_features,2Q9ExjJVBxSIXmuFnkt54v,spotify:track:2Q9ExjJVBxSIXmuFnkt54v,https://api.spotify.com/v1/tracks/2Q9ExjJVBxSIXmuFnkt54v,https://api.spotify.com/v1/audio-analysis/2Q9ExjJVBxSIXmuFnkt54v,176360.0,4.0
2Q9ExjJVBxSIXmuFnkt54v,0.461,0.434,0.0,-5.081,1.0,0.0342,0.0412,0.0,0.28,0.313,185.333,audio_features,6qPuIU36F2tvOC1yvwV65S,spotify:track:6qPuIU36F2tvOC1yvwV65S,https://api.spotify.com/v1/tracks/6qPuIU36F2tvOC1yvwV65S,https://api.spotify.com/v1/audio-analysis/6qPuIU36F2tvOC1yvwV65S,161586.0,4.0
6qPuIU36F2tvOC1yvwV65S,0.707,0.222,7.0,-11.716,1.0,0.0329,0.788,0.0,0.205,0.556,110.095,audio_features,7kSLdGdXLey7pzLsWpdg1h,spotify:track:7kSLdGdXLey7pzLsWpdg1h,https://api.spotify.com/v1/tracks/7kSLdGdXLey7pzLsWpdg1h,https://api.spotify.com/v1/audio-analysis/7kSLdGdXLey7pzLsWpdg1h,219640.0,4.0
7kSLdGdXLey7pzLsWpdg1h,0.678,0.716,10.0,-4.403,1.0,0.0342,0.196,0.0,0.102,0.627,109.981,audio_features,1w9L6dvttZalWd8XqFYvSa,spotify:track:1w9L6dvttZalWd8XqFYvSa,https://api.spotify.com/v1/tracks/1w9L6dvttZalWd8XqFYvSa,https://api.spotify.com/v1/audio-analysis/1w9L6dvttZalWd8XqFYvSa,135000.0,4.0
1w9L6dvttZalWd8XqFYvSa,0.85,0.458,11.0,-7.31,0.0,0.0676,0.618,0.0345,0.391,0.823,134.028,audio_features,2AEjNA6P1i5ct4XrNHjKqK,spotify:track:2AEjNA6P1i5ct4XrNHjKqK,https://api.spotify.com/v1/tracks/2AEjNA6P1i5ct4XrNHjKqK,https://api.spotify.com/v1/audio-analysis/2AEjNA6P1i5ct4XrNHjKqK,160032.0,4.0
2AEjNA6P1i5ct4XrNHjKqK,0.487,0.187,0.0,-11.031,1.0,0.0436,0.869,0.0,0.114,0.193,58.934,audio_features,6SEjUol8lE5rj5EiWyoz40,spotify:track:6SEjUol8lE5rj5EiWyoz40,https://api.spotify.com/v1/tracks/6SEjUol8lE5rj5EiWyoz40,https://api.spotify.com/v1/audio-analysis/6SEjUol8lE5rj5EiWyoz40,165023.0,4.0
6SEjUol8lE5rj5EiWyoz40,0.55,0.448,11.0,-7.382,1.0,0.0314,0.879,0.0,0.0734,0.49,99.713,audio_features,4SeZpWSgq1c8a0MY3iVy1f,spotify:track:4SeZpWSgq1c8a0MY3iVy1f,https://api.spotify.com/v1/tracks/4SeZpWSgq1c8a0MY3iVy1f,https://api.spotify.com/v1/audio-analysis/4SeZpWSgq1c8a0MY3iVy1f,183000.0,4.0
4SeZpWSgq1c8a0MY3iVy1f,0.579,0.183,6.0,-17.377,1.0,0.0406,0.968,1.5e-06,0.386,0.291,77.023,audio_features,0ekvTgTsGYx80mqv19Nt9h,spotify:track:0ekvTgTsGYx80mqv19Nt9h,https://api.spotify.com/v1/tracks/0ekvTgTsGYx80mqv19Nt9h,https://api.spotify.com/v1/audio-analysis/0ekvTgTsGYx80mqv19Nt9h,192078.0,1.0
0ekvTgTsGYx80mqv19Nt9h,0.614,0.657,9.0,-3.979,1.0,0.0255,0.614,0.0,0.157,0.619,92.048,audio_features,7hAJdc1P2u9q8G6ucKlZD0,spotify:track:7hAJdc1P2u9q8G6ucKlZD0,https://api.spotify.com/v1/tracks/7hAJdc1P2u9q8G6ucKlZD0,https://api.spotify.com/v1/audio-analysis/7hAJdc1P2u9q8G6ucKlZD0,220500.0,4.0
7hAJdc1P2u9q8G6ucKlZD0,0.713,0.746,0.0,-4.99,1.0,0.259,0.0402,0.0,0.601,0.47,135.021,audio_features,7IhsLJMqdxoo7YAZjaSMru,spotify:track:7IhsLJMqdxoo7YAZjaSMru,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru,299747.0,4.0
7IhsLJMqdxoo7YAZjaSMru,0.633,0.673,6.0,-6.403,0.0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,2M9ULmQwTaTGmAdXaXpfz5,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,211160.0,4.0
2M9ULmQwTaTGmAdXaXpfz5,0.313,0.429,6.0,-7.415,1.0,0.0343,0.787,0.0,0.0863,0.416,77.27,audio_features,5tajmvqHF6YW1iiUFzKpCB,spotify:track:5tajmvqHF6YW1iiUFzKpCB,https://api.spotify.com/v1/tracks/5tajmvqHF6YW1iiUFzKpCB,https://api.spotify.com/v1/audio-analysis/5tajmvqHF6YW1iiUFzKpCB,184213.0,4.0
5tajmvqHF6YW1iiUFzKpCB,0.308,0.0564,9.0,-19.039,0.0,0.0424,0.97,0.00889,0.0634,0.106,93.076,audio_features,7w7X5rwDFXwHSqlxtsljP7,spotify:track:7w7X5rwDFXwHSqlxtsljP7,https://api.spotify.com/v1/tracks/7w7X5rwDFXwHSqlxtsljP7,https://api.spotify.com/v1/audio-analysis/7w7X5rwDFXwHSqlxtsljP7,313520.0,1.0
7w7X5rwDFXwHSqlxtsljP7,0.525,0.487,1.0,-7.472,1.0,0.0263,0.203,0.0,0.0851,0.158,80.078,audio_features,3Ytz5A43UbLUfUunbhjOAq,spotify:track:3Ytz5A43UbLUfUunbhjOAq,https://api.spotify.com/v1/tracks/3Ytz5A43UbLUfUunbhjOAq,https://api.spotify.com/v1/audio-analysis/3Ytz5A43UbLUfUunbhjOAq,176408.0,4.0
3Ytz5A43UbLUfUunbhjOAq,0.498,0.418,0.0,-6.294,1.0,0.0539,0.881,0.0,0.113,0.796,190.078,audio_features,4dIPtEnmudhZPD8MsAtzSK,spotify:track:4dIPtEnmudhZPD8MsAtzSK,https://api.spotify.com/v1/tracks/4dIPtEnmudhZPD8MsAtzSK,https://api.spotify.com/v1/audio-analysis/4dIPtEnmudhZPD8MsAtzSK,195347.0,4.0
4dIPtEnmudhZPD8MsAtzSK,0.548,0.58,11.0,-7.524,0.0,0.121,0.104,0.0,0.127,0.462,180.066,audio_features,08hm0V6cTsWDX62hW42sEv,spotify:track:08hm0V6cTsWDX62hW42sEv,https://api.spotify.com/v1/tracks/08hm0V6cTsWDX62hW42sEv,https://api.spotify.com/v1/audio-analysis/08hm0V6cTsWDX62hW42sEv,193893.0,4.0
08hm0V6cTsWDX62hW42sEv,0.501,0.377,2.0,-5.747,1.0,0.0404,0.66,0.0,0.117,0.177,104.979,audio_features,1gRxJURUiIEpsNGfhIKCrF,spotify:track:1gRxJURUiIEpsNGfhIKCrF,https://api.spotify.com/v1/tracks/1gRxJURUiIEpsNGfhIKCrF,https://api.spotify.com/v1/audio-analysis/1gRxJURUiIEpsNGfhIKCrF,204086.0,4.0
1gRxJURUiIEpsNGfhIKCrF,0.365,0.875,1.0,-3.228,1.0,0.131,0.00893,0.0,0.0786,0.655,98.708,audio_features,4rcSvYi807urIIqfeX3tBo,spotify:track:4rcSvYi807urIIqfeX3tBo,https://api.spotify.com/v1/tracks/4rcSvYi807urIIqfeX3tBo,https://api.spotify.com/v1/audio-analysis/4rcSvYi807urIIqfeX3tBo,225307.0,4.0
4rcSvYi807urIIqfeX3tBo,0.575,0.664,4.0,-5.303,0.0,0.0481,0.637,0.0,0.116,0.437,129.071,audio_features,3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688.0,4.0
3dYD57lRAUcMHufyqn9GcI,0.586,0.39,6.0,-10.865,0.0,0.0363,0.496,0.00631,0.109,0.0377,115.021,audio_features,4HzfdNkkJMpsKSPd34Hhsb,spotify:track:4HzfdNkkJMpsKSPd34Hhsb,https://api.spotify.com/v1/tracks/4HzfdNkkJMpsKSPd34Hhsb,https://api.spotify.com/v1/audio-analysis/4HzfdNkkJMpsKSPd34Hhsb,279652.0,4.0
4HzfdNkkJMpsKSPd34Hhsb,0.812,0.354,2.0,-8.609,0.0,0.0648,0.517,0.0,0.16,0.223,100.038,audio_features,5R02FHwbNL2R3sz4LKoeve,spotify:track:5R02FHwbNL2R3sz4LKoeve,https://api.spotify.com/v1/tracks/5R02FHwbNL2R3sz4LKoeve,https://api.spotify.com/v1/audio-analysis/5R02FHwbNL2R3sz4LKoeve,177601.0,4.0
5R02FHwbNL2R3sz4LKoeve,0.44,0.119,0.0,-15.281,1.0,0.0373,0.818,0.0,0.32,0.493,159.409,audio_features,1LhCEGscbx07mgfOUZVsZm,spotify:track:1LhCEGscbx07mgfOUZVsZm,https://api.spotify.com/v1/tracks/1LhCEGscbx07mgfOUZVsZm,https://api.spotify.com/v1/audio-analysis/1LhCEGscbx07mgfOUZVsZm,185250.0,4.0
1LhCEGscbx07mgfOUZVsZm,0.585,0.436,10.0,-8.761,1.0,0.0601,0.721,1.31e-05,0.105,0.132,143.874,audio_features,7lPN2DXiMsVn7XUKtOW1CS,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,https://api.spotify.com/v1/tracks/7lPN2DXiMsVn7XUKtOW1CS,https://api.spotify.com/v1/audio-analysis/7lPN2DXiMsVn7XUKtOW1CS,242014.0,4.0
7lPN2DXiMsVn7XUKtOW1CS,0.532,0.584,7.0,-6.659,0.0,0.0444,0.00227,0.00308,0.126,0.165,161.738,audio_features,6ZHRi0QxzSnlevyhyNkj4a,spotify:track:6ZHRi0QxzSnlevyhyNkj4a,https://api.spotify.com/v1/tracks/6ZHRi0QxzSnlevyhyNkj4a,https://api.spotify.com/v1/audio-analysis/6ZHRi0QxzSnlevyhyNkj4a,232267.0,4.0
6ZHRi0QxzSnlevyhyNkj4a,0.741,0.395,2.0,-8.95,1.0,0.0802,0.695,0.0,0.111,0.454,109.964,audio_features,4bzPm515kjjaTDLfGo5TR9,spotify:track:4bzPm515kjjaTDLfGo5TR9,https://api.spotify.com/v1/tracks/4bzPm515kjjaTDLfGo5TR9,https://api.spotify.com/v1/audio-analysis/4bzPm515kjjaTDLfGo5TR9,146960.0,4.0
4bzPm515kjjaTDLfGo5TR9,0.453,0.208,10.0,-9.609,0.0,0.0342,0.863,1.93e-06,0.147,0.181,117.718,audio_features,1GoyqYwGnZtopvFO6iwbP7,spotify:track:1GoyqYwGnZtopvFO6iwbP7,https://api.spotify.com/v1/tracks/1GoyqYwGnZtopvFO6iwbP7,https://api.spotify.com/v1/audio-analysis/1GoyqYwGnZtopvFO6iwbP7,253122.0,4.0
1GoyqYwGnZtopvFO6iwbP7,0.681,0.236,2.0,-8.297,0.0,0.0322,0.554,0.0,0.157,0.256,116.953,audio_features,2PJJILcKC0pKLZwcBKMzl7,spotify:track:2PJJILcKC0pKLZwcBKMzl7,https://api.spotify.com/v1/tracks/2PJJILcKC0pKLZwcBKMzl7,https://api.spotify.com/v1/audio-analysis/2PJJILcKC0pKLZwcBKMzl7,190769.0,4.0
2PJJILcKC0pKLZwcBKMzl7,0.53,0.416,1.0,-9.139,1.0,0.0326,0.108,0.0,0.0964,0.291,62.037,audio_features,0Vsmtm1mTwM08EQ0yPapXD,spotify:track:0Vsmtm1mTwM08EQ0yPapXD,https://api.spotify.com/v1/tracks/0Vsmtm1mTwM08EQ0yPapXD,https://api.spotify.com/v1/audio-analysis/0Vsmtm1mTwM08EQ0yPapXD,196612.0,4.0
0Vsmtm1mTwM08EQ0yPapXD,0.629,0.792,5.0,-4.125,0.0,0.167,0.195,1.19e-06,0.0821,0.535,90.013,audio_features,7utuPS5FTIapyLH4Ir7IiU,spotify:track:7utuPS5FTIapyLH4Ir7IiU,https://api.spotify.com/v1/tracks/7utuPS5FTIapyLH4Ir7IiU,https://api.spotify.com/v1/audio-analysis/7utuPS5FTIapyLH4Ir7IiU,152333.0,4.0
7utuPS5FTIapyLH4Ir7IiU,0.447,0.372,2.0,-12.201,1.0,0.0399,0.357,0.0353,0.11,0.118,92.37,audio_features,0dpd6AqRB9qTy1W6X2Rl2B,spotify:track:0dpd6AqRB9qTy1W6X2Rl2B,https://api.spotify.com/v1/tracks/0dpd6AqRB9qTy1W6X2Rl2B,https://api.spotify.com/v1/audio-analysis/0dpd6AqRB9qTy1W6X2Rl2B,349760.0,4.0
0dpd6AqRB9qTy1W6X2Rl2B,0.619,0.535,9.0,-8.778,1.0,0.0339,0.129,0.0181,0.117,0.694,117.334,audio_features,3191zbGguWRPO8ldyb8Vh2,spotify:track:3191zbGguWRPO8ldyb8Vh2,https://api.spotify.com/v1/tracks/3191zbGguWRPO8ldyb8Vh2,https://api.spotify.com/v1/audio-analysis/3191zbGguWRPO8ldyb8Vh2,298293.0,4.0
3191zbGguWRPO8ldyb8Vh2,0.252,0.314,5.0,-18.197,0.0,0.0407,0.942,0.676,0.0892,0.2,75.056,audio_features,0SUDiaR0qm30fXVGPjPvRp,spotify:track:0SUDiaR0qm30fXVGPjPvRp,https://api.spotify.com/v1/tracks/0SUDiaR0qm30fXVGPjPvRp,https://api.spotify.com/v1/audio-analysis/0SUDiaR0qm30fXVGPjPvRp,247808.0,4.0
0SUDiaR0qm30fXVGPjPvRp,0.365,0.273,4.0,-16.526,0.0,0.038,0.94,0.431,0.109,0.238,132.285,audio_features,4HbeGjbt7u3pvwDk1vN7P0,spotify:track:4HbeGjbt7u3pvwDk1vN7P0,https://api.spotify.com/v1/tracks/4HbeGjbt7u3pvwDk1vN7P0,https://api.spotify.com/v1/audio-analysis/4HbeGjbt7u3pvwDk1vN7P0,248965.0,5.0
4HbeGjbt7u3pvwDk1vN7P0,0.724,0.364,1.0,-7.29,1.0,0.0596,0.935,2.09e-05,0.0834,0.787,139.831,audio_features,32V5fBS9jewKqQKj2UYdiI,spotify:track:32V5fBS9jewKqQKj2UYdiI,https://api.spotify.com/v1/tracks/32V5fBS9jewKqQKj2UYdiI,https://api.spotify.com/v1/audio-analysis/32V5fBS9jewKqQKj2UYdiI,154661.0,4.0
32V5fBS9jewKqQKj2UYdiI,0.656,0.722,0.0,-4.726,0.0,0.0478,0.556,0.0,0.134,0.301,90.097,audio_features,3FGiFUJRRp5RGikVrs6kig,spotify:track:3FGiFUJRRp5RGikVrs6kig,https://api.spotify.com/v1/tracks/3FGiFUJRRp5RGikVrs6kig,https://api.spotify.com/v1/audio-analysis/3FGiFUJRRp5RGikVrs6kig,208208.0,4.0
3FGiFUJRRp5RGikVrs6kig,0.495,0.529,2.0,-6.04,0.0,0.0296,0.316,0.000146,0.222,0.452,81.961,audio_features,5wuxZ6UBwAsZpRfQuEVyzw,spotify:track:5wuxZ6UBwAsZpRfQuEVyzw,https://api.spotify.com/v1/tracks/5wuxZ6UBwAsZpRfQuEVyzw,https://api.spotify.com/v1/audio-analysis/5wuxZ6UBwAsZpRfQuEVyzw,205344.0,4.0
5wuxZ6UBwAsZpRfQuEVyzw,0.711,0.553,6.0,-10.478,0.0,0.0408,0.279,0.00168,0.101,0.34,114.977,audio_features,3uhvGiBZWL2sot0pH0qRsR,spotify:track:3uhvGiBZWL2sot0pH0qRsR,https://api.spotify.com/v1/tracks/3uhvGiBZWL2sot0pH0qRsR,https://api.spotify.com/v1/audio-analysis/3uhvGiBZWL2sot0pH0qRsR,218056.0,4.0
3uhvGiBZWL2sot0pH0qRsR,0.673,0.866,7.0,-4.636,1.0,0.0448,0.0928,4.18e-05,0.105,0.139,109.997,audio_features,4ovEVdNwzQESr8Hj8uFWS3,spotify:track:4ovEVdNwzQESr8Hj8uFWS3,https://api.spotify.com/v1/tracks/4ovEVdNwzQESr8Hj8uFWS3,https://api.spotify.com/v1/audio-analysis/4ovEVdNwzQESr8Hj8uFWS3,252972.0,4.0
4ovEVdNwzQESr8Hj8uFWS3,0.639,0.234,4.0,-11.546,0.0,0.0646,0.809,0.000149,0.364,0.325,66.908,audio_features,0yh9mW9n5TjegvEXo0jZdt,spotify:track:0yh9mW9n5TjegvEXo0jZdt,https://api.spotify.com/v1/tracks/0yh9mW9n5TjegvEXo0jZdt,https://api.spotify.com/v1/audio-analysis/0yh9mW9n5TjegvEXo0jZdt,181800.0,4.0
0yh9mW9n5TjegvEXo0jZdt,0.587,0.229,10.0,-11.254,0.0,0.128,0.92,0.0,0.1,0.379,75.67,audio_features,6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,171728.0,4.0
6Kkt27YmFyIFrcX3QXFi2o,0.455,0.462,0.0,-9.653,1.0,0.0438,0.695,0.007,0.104,0.0665,179.874,audio_features,2xjC92HvXg1lc5vfwixsak,spotify:track:2xjC92HvXg1lc5vfwixsak,https://api.spotify.com/v1/tracks/2xjC92HvXg1lc5vfwixsak,https://api.spotify.com/v1/audio-analysis/2xjC92HvXg1lc5vfwixsak,229333.0,4.0
2xjC92HvXg1lc5vfwixsak,0.748,0.783,10.0,-4.419,0.0,0.0558,0.0167,1.58e-05,0.314,0.935,120.049,audio_features,7nuQ1LgM6l5FLaJmlODoqj,spotify:track:7nuQ1LgM6l5FLaJmlODoqj,https://api.spotify.com/v1/tracks/7nuQ1LgM6l5FLaJmlODoqj,https://api.spotify.com/v1/audio-analysis/7nuQ1LgM6l5FLaJmlODoqj,160144.0,4.0
7nuQ1LgM6l5FLaJmlODoqj,0.794,0.446,7.0,-5.399,1.0,0.0436,0.868,0.0,0.0697,0.409,112.048,audio_features,4x7V4jY4TMORJMXY1qipXc,spotify:track:4x7V4jY4TMORJMXY1qipXc,https://api.spotify.com/v1/tracks/4x7V4jY4TMORJMXY1qipXc,https://api.spotify.com/v1/audio-analysis/4x7V4jY4TMORJMXY1qipXc,186014.0,4.0
4x7V4jY4TMORJMXY1qipXc,0.442,0.746,3.0,-3.789,0.0,0.0635,0.0298,0.0,0.365,0.543,83.648,audio_features,3tcvxqHd8npyZcHfwE8q0R,spotify:track:3tcvxqHd8npyZcHfwE8q0R,https://api.spotify.com/v1/tracks/3tcvxqHd8npyZcHfwE8q0R,https://api.spotify.com/v1/audio-analysis/3tcvxqHd8npyZcHfwE8q0R,190001.0,4.0
3tcvxqHd8npyZcHfwE8q0R,0.812,0.493,10.0,-8.453,0.0,0.0342,0.0385,0.0646,0.0974,0.785,126.023,audio_features,2mkjdGgwSprfQNVoX7N92q,spotify:track:2mkjdGgwSprfQNVoX7N92q,https://api.spotify.com/v1/tracks/2mkjdGgwSprfQNVoX7N92q,https://api.spotify.com/v1/audio-analysis/2mkjdGgwSprfQNVoX7N92q,206291.0,4.0
2mkjdGgwSprfQNVoX7N92q,0.747,0.482,0.0,-5.614,1.0,0.033,0.618,0.0,0.128,0.536,91.991,audio_features,7nlQnzAfSFlB4cXyAIVKRw,spotify:track:7nlQnzAfSFlB4cXyAIVKRw,https://api.spotify.com/v1/tracks/7nlQnzAfSFlB4cXyAIVKRw,https://api.spotify.com/v1/audio-analysis/7nlQnzAfSFlB4cXyAIVKRw,167642.0,4.0
7nlQnzAfSFlB4cXyAIVKRw,0.6,0.282,9.0,-8.284,1.0,0.0302,0.883,2.67e-06,0.163,0.424,100.035,audio_features,68XhCrBajUR64h6wv4eYYW,spotify:track:68XhCrBajUR64h6wv4eYYW,https://api.spotify.com/v1/tracks/68XhCrBajUR64h6wv4eYYW,https://api.spotify.com/v1/audio-analysis/68XhCrBajUR64h6wv4eYYW,176694.0,4.0
68XhCrBajUR64h6wv4eYYW,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707.0,4.0
0lx2cLdOt3piJbcaXIV74f,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,0sY6ZUTh4yoctD8VIXz339,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/audio-analysis/0sY6ZUTh4yoctD8VIXz339,244000.0,4.0
0sY6ZUTh4yoctD8VIXz339,0.512,0.462,9.0,-10.491,1.0,0.0408,0.83,0.166,0.121,0.353,112.05,audio_features,5BK0uqwY9DNfZ630STAEaq,spotify:track:5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/tracks/5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/audio-analysis/5BK0uqwY9DNfZ630STAEaq,185320.0,4.0
